Date,Return,Change Point Flag
2001-09-19,-0.016112491823485176,0
2001-09-20,-0.03105993338932478,0
2001-09-21,-0.01903426031711075,0
2001-09-24,0.038983252112168465,0
2001-09-25,0.008789682811224164,0
2001-09-26,-0.005166646648616657,0
2001-09-27,0.011489124142700646,0
2001-09-28,0.021921988175857665,0
2001-10-01,-0.0022958986230237066,0
2001-10-02,0.012305528501956209,0
2001-10-03,0.019927210407669316,0
2001-10-04,-0.0024713921192770494,0
2001-10-05,0.0016360797584318298,0
2001-10-08,-0.00834443748792979,0
2001-10-09,-0.005355541696520527,0
2001-10-10,0.022938244839720845,0
2001-10-11,0.01520834015585848,0
2001-10-12,-0.005266877171196449,0
2001-10-15,-0.0015298345696541649,0
2001-10-16,0.006935960961869103,0
2001-10-17,-0.01863264438138912,0
2001-10-18,-0.007873047505638664,0
2001-10-19,0.004557317621906032,0
2001-10-22,0.015296087718508211,0
2001-10-23,-0.004697674100833327,0
2001-10-24,0.0003871032501143734,0
2001-10-25,0.013720987208263535,0
2001-10-26,0.00410877262013698,0
2001-10-29,-0.02381830408229002,0
2001-10-30,-0.017165917580863832,0
2001-10-31,-9.445045958234033e-06,0
2001-11-01,0.022948107736279866,0
2001-11-02,0.002859492349182924,0
2001-11-05,0.014385591750238236,0
2001-11-06,0.014526150690715944,0
2001-11-07,-0.0027348699242971675,0
2001-11-08,0.002455628351381245,0
2001-11-09,0.0015824373463944053,0
2001-11-12,-0.0017674593956140683,0
2001-11-13,0.01856340309336213,0
2001-11-14,0.0018611305347253637,0
2001-11-15,0.0009025765040018285,0
2001-11-16,-0.003142917294968739,0
2001-11-19,0.010898901254644544,0
2001-11-20,-0.007297642161543494,0
2001-11-21,-0.004927104050553632,0
2001-11-23,0.011705879511087591,0
2001-11-26,0.006154770185656577,0
2001-11-27,-0.0068428432588011345,0
2001-11-28,-0.01825139666702913,0
2001-11-29,0.010349777973346352,0
2001-11-30,-0.0006577793651273423,0
2001-12-03,-0.008381172642107582,0
2001-12-04,0.013187029022137864,0
2001-12-05,0.022318243944841498,0
2001-12-06,-0.0027769471250451705,0
2001-12-07,-0.007531417338754176,0
2001-12-10,-0.01586794895412269,0
2001-12-11,-0.0027809109295721113,0
2001-12-12,0.00027264903829737897,0
2001-12-13,-0.015557478644108724,0
2001-12-14,0.0033142998099990884,0
2001-12-17,0.010034832359149704,0
2001-12-18,0.007546157043874402,0
2001-12-19,0.005809693060869314,0
2001-12-20,-0.008377122022309003,0
2001-12-21,0.0043511098960442585,0
2001-12-24,-0.00020961859331847243,0
2001-12-26,0.004123505527849902,0
2001-12-27,0.006751533273525068,0
2001-12-28,0.003361778393112802,0
2001-12-31,-0.011145426658350721,0
2002-01-02,0.005740094891362402,0
2002-01-03,0.009180090573510657,0
2002-01-04,0.006213143831922618,0
2002-01-07,-0.006498874255845943,0
2002-01-08,-0.00358836770714277,0
2002-01-09,-0.004798740836654547,0
2002-01-10,0.0012206608392113516,0
2002-01-11,-0.009467876684872145,0
2002-01-14,-0.0062761361378107505,0
2002-01-15,0.006834011465972845,0
2002-01-16,-0.01624512172419068,0
2002-01-17,0.01003047183988226,0
2002-01-18,-0.009922071491006434,0
2002-01-22,-0.0073342004853236276,0
2002-01-23,0.007924520153362424,0
2002-01-24,0.0035189158770061457,0
2002-01-25,0.0009981052496972342,0
2002-01-28,-0.000194100926018681,0
2002-01-29,-0.028612820387958315,0
2002-01-30,0.011747648157926616,0
2002-01-31,0.014933956271208082,0
2002-02-01,-0.007078393510550951,0
2002-02-04,-0.02473713328594973,0
2002-02-05,-0.0040385239132636475,0
2002-02-06,-0.005972376331605855,0
2002-02-07,-0.0030825426532377076,0
2002-02-08,0.014858703819622843,0
2002-02-11,0.01434016084658829,0
2002-02-12,-0.003992968721525436,0
2002-02-13,0.009941318072799188,0
2002-02-14,-0.0018149406613717778,0
2002-02-15,-0.011016701573680177,0
2002-02-19,-0.018873813034917086,0
2002-02-20,0.013513776940142774,0
2002-02-21,-0.015510327692499937,0
2002-02-22,0.008224261112921738,0
2002-02-25,0.017975196822479944,0
2002-02-26,-4.511219788716492e-05,0
2002-02-27,0.0004597250386524365,0
2002-02-28,-0.0028471597527511827,0
2002-03-01,0.022634291353989644,0
2002-03-04,0.019491364003959566,0
2002-03-05,-0.006673326804381263,0
2002-03-06,0.014509575331346891,0
2002-03-07,-0.004497863189539708,0
2002-03-08,0.005848626658938816,0
2002-03-11,0.0033925251634825404,0
2002-03-12,-0.002294055851038812,0
2002-03-13,-0.009857745214894464,0
2002-03-14,-0.0009097442910928066,0
2002-03-15,0.011378611906534442,0
2002-03-18,-0.000523071734310987,0
2002-03-19,0.004066741054269407,0
2002-03-20,-0.015756831948543715,0
2002-03-21,0.0015106049149238299,0
2002-03-22,-0.004238953868639261,0
2002-03-25,-0.014651307364919819,0
2002-03-26,0.005848723922133869,0
2002-03-27,0.005349160618494997,0
2002-03-28,0.002455100300232438,0
2002-04-01,-0.0007407904680065691,0
2002-04-02,-0.008530037298018711,0
2002-04-03,-0.009993301359980666,0
2002-04-04,0.0008352064917889201,0
2002-04-05,-0.0032050583847775815,0
2002-04-08,0.0022802086327837756,0
2002-04-09,-0.006656053083536673,0
2002-04-10,0.011334694329529604,0
2002-04-11,-0.02368928851795904,0
2002-04-12,0.0066323594016344245,0
2002-04-15,-0.007614657710675932,0
2002-04-16,0.02341838932074425,0
2002-04-17,-0.0020383817702331886,0
2002-04-18,-0.0014208492032046216,0
2002-04-19,0.000622580647262394,0
2002-04-22,-0.015411082070602822,0
2002-04-23,-0.006201308314187082,0
2002-04-24,-0.007102843487971744,0
2002-04-25,-0.001518592456082879,0
2002-04-26,-0.013889429445308576,0
2002-04-29,-0.010099222963083632,0
2002-04-30,0.010765491857052112,0
2002-05-01,0.0088585192984596,0
2002-05-02,-0.0017487090293788476,0
2002-05-03,-0.010262230103922243,0
2002-05-06,-0.01933988124690189,0
2002-05-07,-0.0030209406349390733,0
2002-05-08,0.03750391687182497,0
2002-05-09,-0.014547427263143953,0
2002-05-10,-0.01679389695086453,0
2002-05-13,0.018550003829920003,0
2002-05-14,0.021143509403148686,0
2002-05-15,-0.0056595243164973,0
2002-05-16,0.0065623970342507665,0
2002-05-17,0.007612235597496797,0
2002-05-20,-0.01329305469220976,0
2002-05-21,-0.010990218656204753,0
2002-05-22,0.005685830481789278,0
2002-05-23,0.010183915880492833,0
2002-05-24,-0.012086639348795059,0
2002-05-28,-0.008552986584789424,0
2002-05-29,-0.006411999753712316,0
2002-05-30,-0.0028098832062258827,0
2002-05-31,0.002329363730329881,0
2002-06-03,-0.02479521016388564,0
2002-06-04,9.501186533977801e-06,0
2002-06-05,0.008849977924613395,0
2002-06-06,-0.019763786567754682,0
2002-06-07,-0.0015741097787077551,0
2002-06-10,0.003123958274676042,0
2002-06-11,-0.01662884414190635,0
2002-06-12,0.006570673184791209,0
2002-06-13,-0.010487534652553143,0
2002-06-14,-0.0022682931503641424,0
2002-06-17,0.028691437105922812,0
2002-06-18,0.0009361115087169747,0
2002-06-19,-0.016535881531748564,0
2002-06-20,-0.013431516326825155,0
2002-06-21,-0.01704276476302169,0
2002-06-24,0.00361926117806477,0
2002-06-25,-0.01670154378272881,0
2002-06-26,-0.0026737817448273526,0
2002-06-27,0.017575200391014123,0
2002-06-28,-0.0008277550998277983,0
2002-07-01,-0.021387709637618935,0
2002-07-02,-0.021225413761828515,0
2002-07-03,0.006222999094795512,0
2002-07-05,0.036729986080767274,0
2002-07-08,-0.012183703700778037,0
2002-07-09,-0.02471899512958209,0
2002-07-10,-0.033962034997127355,0
2002-07-11,0.007496197196734,0
2002-07-12,-0.006448322137049933,0
2002-07-15,-0.003755219741529814,0
2002-07-16,-0.018509026145718255,0
2002-07-17,0.005660727209489291,0
2002-07-18,-0.027018653770718326,0
2002-07-19,-0.03835246341965115,0
2002-07-22,-0.03291067462584785,0
2002-07-23,-0.02701709341770231,0
2002-07-24,0.05732729067187403,0
2002-07-25,-0.005631765577757797,0
2002-07-26,0.01688371524699228,0
2002-07-29,0.05407813149581853,0
2002-07-30,0.0042493628535740235,0
2002-07-31,0.00979193771842457,0
2002-08-01,-0.029573750155831746,0
2002-08-02,-0.023082295492101057,0
2002-08-05,-0.034296046217902276,0
2002-08-06,0.029918562747082378,0
2002-08-07,0.020010019033323,0
2002-08-08,0.03272238078663414,0
2002-08-09,0.003512018861808297,0
2002-08-12,-0.005326671484241707,0
2002-08-13,-0.021675111844325357,0
2002-08-14,0.040047016279607606,0
2002-08-15,0.011559127617117415,0
2002-08-16,-0.0015909491736092463,0
2002-08-19,0.02361186538606108,0
2002-08-20,-0.013958156475084027,0
2002-08-21,0.012726275848853996,0
2002-08-22,0.014051600089852956,0
2002-08-23,-0.022686222684675683,0
2002-08-26,0.007535687526151413,0
2002-08-27,-0.013850946477908743,0
2002-08-28,-0.0181318457823213,0
2002-08-29,-7.627150314437614e-05,0
2002-08-30,-0.0018849209977764847,0
2002-09-03,-0.041536113494328175,0
2002-09-04,0.01751669044063875,0
2002-09-05,-0.015950301780376486,0
2002-09-06,0.016800270813775775,0
2002-09-09,0.01011280565970818,0
2002-09-10,0.007331437667334573,0
2002-09-11,-0.00014292847288843724,0
2002-09-12,-0.02478425285607544,0
2002-09-13,0.0032698069723813283,0
2002-09-16,0.00144972300927515,0
2002-09-17,-0.019728376766173672,0
2002-09-18,-0.0046478586269521616,0
2002-09-19,-0.03006465390913582,0
2002-09-20,0.002454592925865251,0
2002-09-23,-0.01382794004997523,0
2002-09-24,-0.017284435610766313,0
2002-09-25,0.024862985833457474,0
2002-09-26,0.01820979867033401,0
2002-09-27,-0.03225921597292769,0
2002-09-30,-0.014612526308257157,0
2002-10-01,0.04002298924922454,0
2002-10-02,-0.023587409788127234,0
2002-10-03,-0.01082238555898618,0
2002-10-04,-0.02243115555695674,0
2002-10-07,-0.01911112876459886,0
2002-10-08,0.016898377650040874,0
2002-10-09,-0.027286930512098406,0
2002-10-10,0.034965720174917836,0
2002-10-11,0.039058643996378484,0
2002-10-14,0.007326527634351487,0
2002-10-15,0.047335540233740314,0
2002-10-16,-0.024112927399144835,0
2002-10-17,0.022301797911908228,0
2002-10-18,0.00590309641645459,0
2002-10-21,0.017333931637368627,0
2002-10-22,-0.01062552557449925,0
2002-10-23,0.006717940240315912,0
2002-10-24,-0.01522085212743074,0
2002-10-25,0.017167166474858275,0
2002-10-28,-0.00826607669303625,0
2002-10-29,-0.009076256958267082,0
2002-10-30,0.009703562117202802,0
2002-10-31,-0.005557377917527417,0
2002-11-01,0.01716041821650216,0
2002-11-04,0.008202310239139088,0
2002-11-05,0.007750359720061439,0
2002-11-06,0.009143638212398608,0
2002-11-07,-0.022852239898237703,0
2002-11-08,-0.008763124096542452,0
2002-11-11,-0.020732266351601858,0
2002-11-12,0.007715232708418229,0
2002-11-13,-0.0004756587625005526,0
2002-11-14,0.024633711616244502,0
2002-11-15,0.006148603225257787,0
2002-11-18,-0.010408572546959705,0
2002-11-19,-0.004020608618866994,0
2002-11-20,0.019414807379268595,0
2002-11-21,0.02145160512808797,0
2002-11-22,-0.003437737683221198,0
2002-11-25,0.002493157116385758,0
2002-11-26,-0.0209675492415603,0
2002-11-27,0.027986113835301474,0
2002-11-29,-0.0027266794890747903,0
2002-12-02,-0.00190104587835227,0
2002-12-03,-0.014745410917659685,0
2002-12-04,-0.0034428269455946126,0
2002-12-05,-0.01202078193884104,0
2002-12-06,0.006265504111482523,0
2002-12-09,-0.02217640386950981,0
2002-12-10,0.013957412788151657,0
2002-12-11,0.0005638893899515551,0
2002-12-12,-0.003734977016382035,0
2002-12-13,-0.013420923702535892,0
2002-12-16,0.023519409547911208,0
2002-12-17,-0.008139316762932447,0
2002-12-18,-0.013145212289791375,0
2002-12-19,-0.007709393970319445,0
2002-12-20,0.013016691846904127,0
2002-12-23,0.0018085146685788978,0
2002-12-24,-0.005471521710948668,0
2002-12-26,-0.0031485625856743082,0
2002-12-27,-0.016028538049280283,0
2002-12-30,0.004557905098352855,0
2002-12-31,0.0004889669755383519,0
2003-01-02,0.033199997419349536,0
2003-01-03,-0.0004840351002998178,0
2003-01-06,0.02247436391177171,0
2003-01-07,-0.006544619569145094,0
2003-01-08,-0.01408557539918065,0
2003-01-09,0.01938612287805186,0
2003-01-10,0.0,0
2003-01-13,-0.0014122896905353066,0
2003-01-14,0.005829856975335224,0
2003-01-15,-0.0144258665487621,0
2003-01-16,-0.00394240512370414,0
2003-01-17,-0.014016998284795967,0
2003-01-21,-0.015702315109737075,0
2003-01-22,-0.010432403299344806,0
2003-01-23,0.010223645946612736,0
2003-01-24,-0.02923344113454651,0
2003-01-27,-0.016159790516352857,0
2003-01-28,0.013050452887956476,0
2003-01-29,0.006778959015503627,0
2003-01-30,-0.022849276151957754,0
2003-01-31,0.013130352526974365,0
2003-02-03,0.005399082682342904,0
2003-02-04,-0.01408777549517104,0
2003-02-05,-0.005435021557671615,0
2003-02-06,-0.0064486329475517135,0
2003-02-07,-0.010093684574632666,0
2003-02-10,0.007569053795079661,0
2003-02-11,-0.00809832737221361,0
2003-02-12,-0.012686950526266227,0
2003-02-13,-0.0016001338377796825,0
2003-02-14,0.021434625244272754,0
2003-02-18,0.019499536437232567,0
2003-02-19,-0.007096089087508695,0
2003-02-20,-0.009501531421770348,0
2003-02-21,0.013224235631437153,0
2003-02-24,-0.01838070921446877,0
2003-02-25,0.007194491954433557,0
2003-02-26,-0.013141442497345723,0
2003-02-27,0.01175764805441637,0
2003-02-28,0.004622103695029578,0
2003-03-03,-0.007537331833147309,0
2003-03-04,-0.015356796590494715,0
2003-03-05,0.009562142416504882,0
2003-03-06,-0.009339037450146193,0
2003-03-07,0.00825938360801004,0
2003-03-10,-0.025829764867861593,0
2003-03-11,-0.008359340371610902,0
2003-03-12,0.0043210845816348264,0
2003-03-13,0.03445705851668457,0
2003-03-14,0.0016468266341889137,0
2003-03-17,0.035426641789776614,0
2003-03-18,0.004242091671087467,0
2003-03-19,0.008736807914557332,0
2003-03-20,0.0018877867120150604,0
2003-03-21,0.022976687005213714,0
2003-03-24,-0.035231469800648285,0
2003-03-25,0.01216112609276121,0
2003-03-26,-0.005475887784735178,0
2003-03-27,-0.0016437641884197163,0
2003-03-28,-0.0057799698548794964,0
2003-03-31,-0.017741757179176365,0
2003-04-01,0.012143634466636133,0
2003-04-02,0.02611597760622275,0
2003-04-03,-0.005051665437279529,0
2003-04-04,0.0027382775349193977,0
2003-04-07,0.001228898128060596,0
2003-04-08,-0.0018638012820205718,0
2003-04-09,-0.014004472441544569,0
2003-04-10,0.00645507098061926,0
2003-04-11,-0.0037633140188628733,0
2003-04-14,0.0194978612389638,0
2003-04-15,0.006303466006527536,0
2003-04-16,-0.012236082266628978,0
2003-04-17,0.015535730202556941,0
2003-04-21,-0.001756985713861292,0
2003-04-22,0.021703775898937794,0
2003-04-23,0.00839398318470952,0
2003-04-24,-0.008258826460973201,0
2003-04-25,-0.013846368035506096,0
2003-04-28,0.017834725181536504,0
2003-04-29,0.003279261851180326,0
2003-04-30,-0.0010024012010726446,0
2003-05-01,-0.0006761714530636453,0
2003-05-02,0.015038774943199495,0
2003-05-05,-0.0037954038706478066,0
2003-05-06,0.008461526046903867,0
2003-05-07,-0.005104955592922011,0
2003-05-08,-0.010057846899860223,0
2003-05-09,0.014278367581695539,0
2003-05-12,0.01253469808943164,0
2003-05-13,-0.0029731963497862113,0
2003-05-14,-0.003204880118025888,0
2003-05-15,0.007867678842073511,0
2003-05-16,-0.0025035071988888102,0
2003-05-19,-0.02491789533611377,0
2003-05-20,-0.0011295318488209194,0
2003-05-21,0.004012049753478353,0
2003-05-22,0.009150779020831834,0
2003-05-23,0.0014486737345456024,0
2003-05-27,0.019566672744762537,0
2003-05-28,0.001828719752482666,0
2003-05-29,-0.0037556452494871273,0
2003-05-30,0.014689789806504372,0
2003-06-02,0.003538821541832604,0
2003-06-03,0.0047156127803451575,0
2003-06-04,0.015109712948937926,0
2003-06-05,0.0039544375128570675,0
2003-06-06,-0.002403705382675203,0
2003-06-09,-0.011976610687702172,0
2003-06-10,0.009129788249726989,0
2003-06-11,0.012834524662487468,0
2003-06-12,0.001032631548545826,0
2003-06-13,-0.009914797365312644,0
2003-06-16,0.02238497001923645,0
2003-06-17,0.0009102072927211768,0
2003-06-18,-0.001551851739456156,0
2003-06-19,-0.01523628017232137,0
2003-06-20,0.0009952651274010016,0
2003-06-23,-0.014110805329488607,0
2003-06-24,0.0018438506291351686,0
2003-06-25,-0.00826682066388651,0
2003-06-26,0.01076569733128574,0
2003-06-27,-0.009738123135835774,0
2003-06-30,-0.0017618679751922883,0
2003-07-01,0.008024635530239799,0
2003-07-02,0.011635711978335683,0
2003-07-03,-0.00810061664701256,0
2003-07-07,0.018991549631018012,0
2003-07-08,0.003404993930331335,0
2003-07-09,-0.005586208855366204,0
2003-07-10,-0.013480218187234994,0
2003-07-11,0.009547893521649531,0
2003-07-14,0.005730629590217973,0
2003-07-15,-0.003426775139564464,0
2003-07-16,-0.006327298697367145,0
2003-07-17,-0.012433528204499167,0
2003-07-18,0.011805717545607441,0
2003-07-21,-0.014617665429254467,0
2003-07-22,0.009511644538928055,0
2003-07-23,0.0005060165441219677,0
2003-07-24,-0.00709077378288081,0
2003-07-25,0.01740018084214845,0
2003-07-28,-0.002162828093455582,0
2003-07-29,-0.007265273243362014,0
2003-07-30,-0.001809436165179923,0
2003-07-31,0.0028557325665139466,0
2003-08-01,-0.010259386625984357,0
2003-08-04,0.0027240553421934433,0
2003-08-05,-0.017663443175954474,0
2003-08-06,0.0016779515260274547,0
2003-08-07,0.007279623095231225,0
2003-08-08,0.0035622220626565504,1
2003-08-11,0.0030687710774319754,0
2003-08-12,0.009953138889008173,0
2003-08-13,-0.00638152819191351,0
2003-08-14,0.006585145042149021,0
2003-08-15,0.00016150583331220325,0
2003-08-18,0.009155427620381795,0
2003-08-19,0.002610664149736097,0
2003-08-20,-0.0020451816659848854,0
2003-08-21,0.002969141032215905,0
2003-08-22,-0.010176743821595058,0
2003-08-25,0.0006545671114137619,0
2003-08-26,0.003039074206073522,0
2003-08-27,6.0194395442580984e-05,0
2003-08-28,0.006069532159721502,0
2003-08-29,0.005155341601558616,0
2003-09-02,0.013868890520244426,0
2003-09-03,0.0041879366116819305,0
2003-09-04,0.00165643655131964,0
2003-09-05,-0.006400922441525014,0
2003-09-08,0.010035343848087352,0
2003-09-09,-0.008210259022540578,0
2003-09-10,-0.01197259517441851,0
2003-09-11,0.005440588862599238,0
2003-09-12,0.0021743196806585097,0
2003-09-15,-0.0037501421575130145,0
2003-09-16,0.014298192533948706,0
2003-09-17,-0.003254552287668133,0
2003-09-18,0.013265481193601714,0
2003-09-19,-0.003155031229161165,0
2003-09-22,-0.01300785570660723,0
2003-09-23,0.006071470960860692,0
2003-09-24,-0.01909567636960907,0
2003-09-25,-0.00605320624740513,0
2003-09-26,-0.0063991187021735785,0
2003-09-29,0.009760788225115835,0
2003-09-30,-0.010540688476405324,0
2003-10-01,0.022340030979339787,0
2003-10-02,0.00198387341573647,0
2003-10-03,0.009419338041586567,0
2003-10-06,0.004369568487332165,0
2003-10-07,0.004737298332014417,0
2003-10-08,-0.005263382923382243,0
2003-10-09,0.0047882054514456485,0
2003-10-10,-0.0006449432360637886,0
2003-10-13,0.00702263508920975,0
2003-10-14,0.003950834628850153,0
2003-10-15,-0.0025917318612500573,0
2003-10-16,0.003162077737550062,0
2003-10-17,-0.010237413267554563,0
2003-10-20,0.005157321805487891,0
2003-10-21,0.0012922383088889156,0
2003-10-22,-0.014980491483447822,0
2003-10-23,0.0033095561048248623,0
2003-10-24,-0.004701224895036327,0
2003-10-27,0.002157594570350252,0
2003-10-28,0.015187254861686705,0
2003-10-29,0.0012609465506996376,0
2003-10-30,-0.001116336989118616,0
2003-10-31,0.0036009893043016383,0
2003-11-03,0.007908993825789246,0
2003-11-04,-0.005448451799621279,0
2003-11-05,-0.0013671411405173917,0
2003-11-06,0.005932620802959088,0
2003-11-07,-0.004574535860553786,0
2003-11-10,-0.0057917944305309055,0
2003-11-11,-0.0005157424435396907,0
2003-11-12,0.011427886927405817,0
2003-11-13,-0.0001133601446028365,0
2003-11-14,-0.007615251493715225,0
2003-11-17,-0.006397839633762281,0
2003-11-18,-0.009083660324440856,0
2003-11-19,0.008016164769598655,0
2003-11-20,-0.008432060824847043,0
2003-11-21,0.001576940786836012,0
2003-11-24,0.0162274228058108,0
2003-11-25,0.001720457255490082,0
2003-11-26,0.0043267669871212,0
2003-11-28,-0.00023619444615519125,0
2003-12-01,0.011264453312544553,0
2003-12-02,-0.003270661249177631,0
2003-12-03,-0.0017719662645456769,0
2003-12-04,0.004686625084209695,0
2003-12-05,-0.007684226646457737,0
2003-12-08,0.007348138321361386,0
2003-12-09,-0.008528939213256703,0
2003-12-10,-0.0010658612929541622,0
2003-12-11,0.011481905055224173,0
2003-12-12,0.0027352748926767756,0
2003-12-15,-0.005678938967685676,0
2003-12-16,0.006638295907460456,0
2003-12-17,0.001255639392265584,0
2003-12-18,0.01179777931091408,0
2003-12-19,-0.0004774412912522674,0
2003-12-22,0.003931353307910612,0
2003-12-23,0.0028181586273048342,0
2003-12-24,-0.001806518524722578,0
2003-12-26,0.00169095784421458,0
2003-12-29,0.012400848295594846,0
2003-12-30,0.00014424251226219376,0
2003-12-31,0.0020547468248948153,0
2004-01-02,-0.003093804716710058,0
2004-01-05,0.012395343602475073,0
2004-01-06,0.0012921470656763745,0
2004-01-07,0.002367164741738481,0
2004-01-08,0.0049630997209786365,0
2004-01-09,-0.008887605310606284,0
2004-01-12,0.004786689236896846,0
2004-01-13,-0.00533166245554062,0
2004-01-14,0.008294580074499347,0
2004-01-15,0.0013533854071061668,0
2004-01-16,0.0068724057161748675,0
2004-01-20,-0.0009299075864844797,0
2004-01-21,0.0077715214083178275,0
2004-01-22,-0.003206683158706869,0
2004-01-23,-0.0020891766181247995,0
2004-01-26,0.012106299065248738,0
2004-01-27,-0.009797680688353294,0
2004-01-28,-0.01360960420859536,0
2004-01-29,0.00498901618128289,0
2004-01-30,-0.0026275938905750973,0
2004-02-02,0.003651220341591488,0
2004-02-03,0.000678275923247762,0
2004-02-04,-0.008371266181679271,0
2004-02-05,0.0018374695994518575,0
2004-02-06,0.012555528911700975,0
2004-02-09,-0.0025814266745999292,0
2004-02-10,0.005027136254455833,0
2004-02-11,0.010667432203527172,0
2004-02-12,-0.004880134368439815,0
2004-02-13,-0.0054681643574940875,0
2004-02-17,0.009757229443723148,0
2004-02-18,-0.004468529536945431,0
2004-02-19,-0.004132492852418457,0
2004-02-20,-0.002571855954782487,0
2004-02-23,-0.002727006281855626,0
2004-02-24,-0.0016652419655953654,0
2004-02-25,0.004020822114521705,0
2004-02-26,0.0010842202617262764,0
2004-02-27,2.6121900996267655e-05,0
2004-03-01,0.009633718676394176,0
2004-03-02,-0.005943056732701124,0
2004-03-03,0.001679622097244815,0
2004-03-04,0.0033361126317947853,0
2004-03-05,0.0017231292204220594,0
2004-03-08,-0.00835021895649013,0
2004-03-09,-0.005770567816382077,0
2004-03-10,-0.014632855257233457,0
2004-03-11,-0.01522389658112111,0
2004-03-12,0.012459492064514466,0
2004-03-15,-0.014349801284550545,0
2004-03-16,0.005622469187051893,0
2004-03-17,0.011749391736585624,0
2004-03-18,-0.0012725728239710854,0
2004-03-19,-0.011173210485700302,0
2004-03-22,-0.012957527170427863,0
2004-03-23,-0.0013237841974333975,0
2004-03-24,-0.0023949862737147054,0
2004-03-25,0.016365339604649698,0
2004-03-26,-0.0010186558409170932,0
2004-03-29,0.01300463092917803,0
2004-03-30,0.0040357688090642,0
2004-03-31,-0.0007010107031942825,0
2004-04-01,0.005292159734452184,0
2004-04-02,0.008514634970242296,0
2004-04-05,0.007671930746608657,0
2004-04-06,-0.0020945376829524243,0
2004-04-07,-0.006645419328032753,0
2004-04-08,-0.001060983031335394,0
2004-04-12,0.005160977741120565,0
2004-04-13,-0.013761797448120672,0
2004-04-14,-0.0011243603261952284,0
2004-04-15,0.0005938128552476218,0
2004-04-16,0.005111459290916498,0
2004-04-19,0.001066411324702976,0
2004-04-20,-0.015556974441883087,0
2004-04-21,0.005312293767880227,0
2004-04-22,0.014091476992293517,0
2004-04-23,0.0005876868258882784,0
2004-04-26,-0.004444981937210768,0
2004-04-27,0.00227202802931159,0
2004-04-28,-0.013794757425861004,0
2004-04-29,-0.0075908262326582765,0
2004-04-30,-0.005916172812081788,0
2004-05-03,0.009202511475578934,0
2004-05-04,0.0018434693927933399,0
2004-05-05,0.0017685502053459423,0
2004-05-06,-0.006722993469222671,0
2004-05-07,-0.013725472577435949,0
2004-05-10,-0.010539689241213068,0
2004-05-11,0.007662407178693709,0
2004-05-12,0.0016706177430034774,0
2004-05-13,-0.0007656093870251901,0
2004-05-14,-0.0006749026612674625,0
2004-05-17,-0.010586817653437941,0
2004-05-18,0.0068167279908324385,0
2004-05-19,-0.002574404299240607,0
2004-05-20,0.00046835403438727496,0
2004-05-21,0.004012263629480151,0
2004-05-24,0.001691700031835941,0
2004-05-25,0.01610357226793835,0
2004-05-26,0.0016979403398029724,0
2004-05-27,0.005686483778335472,0
2004-05-28,-0.0005350809523592126,0
2004-06-01,0.00046391247815646963,0
2004-06-02,0.0033803418012448017,0
2004-06-03,-0.0074222665609654515,0
2004-06-04,0.005247873329532693,0
2004-06-07,0.015964404405623522,0
2004-06-08,0.0015432995719157905,0
2004-06-09,-0.00949946343485697,0
2004-06-10,0.004543338237380734,0
2004-06-14,-0.009837419314923102,0
2004-06-15,0.005971767695307717,0
2004-06-16,0.0013692889769110206,0
2004-06-17,-0.0013320950700206335,0
2004-06-18,0.002623533037430237,0
2004-06-21,-0.004158491147208343,0
2004-06-22,0.003636189661164524,0
2004-06-23,0.008506645854063244,0
2004-06-24,-0.0029806426280444276,0
2004-06-25,-0.005453005365357422,0
2004-06-28,-0.0009520887792657806,0
2004-06-29,0.0025146474145940623,0
2004-06-30,0.004083801133464071,0
2004-07-01,-0.010430932269721027,0
2004-07-02,-0.003153344471985897,0
2004-07-06,-0.008148397790546658,0
2004-07-07,0.001899279876885318,0
2004-07-08,-0.008244410026940319,0
2004-07-09,0.003336074231641284,0
2004-07-12,0.001383809375459455,0
2004-07-13,0.0007089685285670555,0
2004-07-14,-0.003291105957191842,0
2004-07-15,-0.0043006373747112026,0
2004-07-16,-0.004788989724690218,0
2004-07-19,-0.00044488349073279476,0
2004-07-20,0.007057879334125161,0
2004-07-21,-0.013340343362997498,0
2004-07-22,0.002705928369005184,0
2004-07-23,-0.00970060809233908,0
2004-07-26,-0.0019609694149907986,0
2004-07-27,0.009925567812721026,0
2004-07-28,0.0005389767491852382,0
2004-07-29,0.004573596944219327,0
2004-07-30,0.0011721935327353439,0
2004-08-02,0.0044476133176885035,0
2004-08-03,-0.0062623608298381095,0
2004-08-04,-0.0009638503395621445,0
2004-08-05,-0.0163203750409584,0
2004-08-06,-0.015480689575870343,0
2004-08-09,0.0011748451877584554,0
2004-08-10,0.012973910309109993,0
2004-08-11,-0.0030119364271447013,0
2004-08-12,-0.011675195100984137,0
2004-08-13,0.001476696846605785,0
2004-08-16,0.013655067923963315,0
2004-08-17,0.00219578185950553,0
2004-08-18,0.012443338319771735,0
2004-08-19,-0.0035976727982519607,0
2004-08-20,0.006524742945688722,0
2004-08-23,-0.0024308480305429425,0
2004-08-24,0.000465361848639656,0
2004-08-25,0.008000456125331068,0
2004-08-26,0.00011765574084887653,0
2004-08-27,0.0024251905218848346,0
2004-08-30,-0.007781394120807694,0
2004-08-31,0.004630819912892159,0
2004-09-01,0.0015123921974227184,0
2004-09-02,0.011212507374761538,0
2004-09-03,-0.004184933932207091,0
